player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_epa,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_positive_epa_percent,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_epa,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_positive_epa_percent,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_epa,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_positive_epa_percent,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_epa,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_positive_epa_percent,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Aidan O'Connell,60516,QB,PURDUE,3,-3.0,0,148,273,71.4,112,121,9.7,2.71,2,6,4.6,60.3,73,49,8.8,131,88.5,7,0.01,41,,,,,44.6,61.2,81.7,,62.5,,,46.9,,,1,2,141,46.6,16.3,93.0,6.1,8,2,0,6,7,7,5.0,820,6.8,75.3,85,92,7.1,2.36,2,3,3.1,65.2,60,34,6.3,102,68.9,4,-0.15,27,,,,,37.9,50.6,80.9,,53.1,,,41.0,,,1,2,107,42.2,23.5,82.1,7.8,8,1,0,4,3,5,4.7,527,5.7,72.1,43,45,10.0,2.99,0,3,6.1,62.2,28,15,9.7,46,31.1,3,0.36,18,,,,,69.7,80.2,75.7,,78.1,,,64.3,,,0,0,51,52.2,0.0,119.6,0.0,0,1,0,2,4,2,3.9,389,8.6,0,93.8,16,16,-3.1,1.35,0,0,0.0,93.8,15,0,0.0,17,11.5,0,0.03,4,,,,,66.7,64.5,71.8,,64.1,,,,,,0,0,17,35.3,,91.7,0.0,0,0,0,0,0,0,0.0,96,6.0,2.91
Miles Kendrick,77673,QB,KANSAS,7,-11.59,0,148,198,67.0,103,111,8.9,3.04,2,4,3.4,58.6,65,62,5.8,139,93.9,4,-0.42,33,,,,,28.4,48.5,83.2,,47.8,,,54.5,,,2,5,147,29.5,30.6,72.7,13.7,19,9,0,4,6,9,6.1,600,5.4,70.9,86,93,7.1,2.84,2,4,4.0,63.4,59,45,3.3,114,77.0,2,-0.29,29,,,,,33.6,60.5,82.7,,60.9,,,55.5,,,2,2,122,31.6,28.9,79.7,11.4,13,8,0,3,3,4,3.3,513,5.5,61.5,26,27,10.7,3.27,0,0,0.0,51.9,14,17,12.5,34,23.0,2,-0.7,7,,,,,28.9,28.1,74.2,,28.4,,,57.3,,,0,3,34,23.5,35.3,63.3,17.6,6,1,0,1,3,5,14.7,133,4.9,0,88.9,9,9,-3.0,1.33,0,0,0.0,88.9,8,0,0.0,9,6.1,0,0.11,3,,,,,65.1,67.4,69.8,,67.1,,,,,,0,0,9,33.3,,88.0,0.0,0,0,0,0,0,0,0.0,46,5.1,-0.59
Myles Brennan,60438,QB,LSU,3,1.54,0,145,211,75.5,102,114,11.5,2.79,4,10,8.6,57.9,66,50,14.3,128,88.3,11,0.17,49,,,,,73.7,88.4,81.7,,89.5,,,54.8,,,2,3,131,46.1,18.0,104.5,7.0,9,5,0,6,10,1,0.8,981,8.6,77.1,96,105,8.4,2.63,1,6,5.6,60.0,63,44,14.9,118,81.4,11,0.04,39,,,,,73.4,81.4,81.5,,81.9,,,56.5,,,3,1,121,43.2,20.5,89.6,7.6,9,4,0,5,4,0,0.0,726,6.9,81.8,22,26,15.4,2.66,3,4,15.4,61.5,16,7,11.1,27,18.6,2,0.75,15,,,,,67.9,90.5,73.4,,90.8,,,57.3,,,0,2,27,59.3,0.0,113.0,0.0,0,1,0,1,7,1,3.7,386,14.8,0,93.8,16,17,-1.8,1.48,0,0,0.0,76.5,13,1,13.3,17,11.7,2,0.23,5,,,,,66.7,64.8,71.8,,64.4,,,,,,1,0,17,47.1,0.0,117.5,0.0,0,0,0,0,1,0,0.0,131,7.7,7.94
Anthony Russo,40108,QB,TEMPLE,3,-6.67,0,143,306,71.2,104,104,10.7,2.27,0,6,5.4,60.6,63,13,14.9,110,76.9,11,0.07,46,,,,,44.8,69.2,82.1,,71.4,48.5,,54.6,,,0,6,118,48.2,23.1,75.2,2.7,3,3,0,0,6,8,6.8,684,6.6,77.5,120,120,6.6,1.92,0,6,4.7,69.2,83,12,10.8,126,88.1,10,0.12,49,,,,,47.2,68.2,82.3,,69.5,54.3,,55.7,,,0,6,134,50.8,25.0,87.2,2.4,3,2,0,0,8,7,5.2,752,6.3,75.0,16,16,14.6,2.83,0,0,0.0,62.5,10,2,16.7,17,11.9,2,0.22,8,,,,,66.7,72.9,72.4,,76.4,53.7,,57.3,,,0,0,17,41.2,0.0,106.0,0.0,0,1,0,0,1,1,5.9,119,7.4,0,96.9,32,32,-3.0,1.23,0,0,0.0,93.8,30,1,3.2,33,23.1,1,0.34,11,,,,,68.5,68.9,74.1,,68.4,,,,,,0,0,33,54.5,0.0,122.3,0.0,0,0,0,0,3,0,0.0,187,5.8,1.17
Taulia Tagovailoa,97271,QB,MARYLAND,4,7.72,0,141,215,67.7,99,103,12.2,2.94,0,5,4.5,57.3,59,35,11.9,120,85.1,8,0.2,43,,,,,74.5,64.3,35.8,,60.5,,,71.9,,,0,6,129,49.2,22.9,85.6,6.7,8,9,0,4,7,9,7.0,925,9.0,68.5,89,95,10.4,2.84,1,5,4.8,58.9,56,31,8.2,110,78.0,5,0.0,34,,,,,74.3,59.8,34.1,,58.0,,,65.7,,,0,6,120,40.9,22.6,75.2,6.4,7,7,0,5,5,8,6.7,746,7.9,81.5,27,27,8.9,2.56,0,0,0.0,66.7,18,8,18.2,31,22.0,4,0.43,14,,,,,68.4,76.4,74.0,,71.0,,,73.0,,,0,1,32,61.3,12.5,107.2,3.2,1,3,0,0,2,1,3.1,261,9.7,0,94.1,17,19,-2.4,1.85,1,0,0.0,78.9,15,4,6.3,21,14.9,1,-0.54,5,,,,,67.5,64.2,72.8,,66.4,,,57.3,,,0,1,23,23.8,0.0,62.7,0.0,0,1,0,1,0,0,0.0,82,4.3,1.82
Tristan Gebbia,60475,QB,OREGON ST,4,13.44,0,141,265,70.1,117,124,9.6,2.8,1,5,3.9,60.5,75,40,8.5,135,95.7,7,-0.1,49,,,,66.7,75.3,83.5,83.0,,78.9,87.9,,73.1,,,0,3,142,46.7,20.0,77.0,5.9,8,3,1,5,3,1,0.7,790,6.4,66.7,87,92,8.0,2.64,1,2,2.0,57.6,53,33,8.6,103,73.0,5,-0.25,28,,,,,74.7,74.3,82.3,,68.3,,,77.9,,,0,2,110,39.8,24.2,63.1,7.8,8,3,1,3,0,0,0.0,487,5.3,80.6,36,38,11.4,3.08,0,3,7.9,71.1,27,7,6.9,38,27.0,2,0.34,22,,,,66.7,69.2,90.5,74.9,,90.5,87.9,,53.1,,,0,1,40,65.8,0.0,113.6,0.0,0,0,0,2,3,1,2.5,337,8.9,0,83.3,6,6,-4.2,1.85,0,0,0.0,83.3,5,0,0.0,6,4.3,0,0.05,1,,,,,64.9,64.7,69.5,,64.4,,,,,,0,0,8,50.0,,90.3,0.0,0,0,0,0,0,0,0.0,34,5.7,3.58
Levi Williams,98365,QB,WYOMING,6,3.88,0,139,351,58.1,105,114,12.8,3.03,1,9,7.5,46.5,53,69,13.1,132,95.0,8,-0.25,34,,,,,54.8,64.2,69.7,,56.0,,,72.9,,,3,3,138,34.1,21.7,63.3,11.4,15,3,1,4,1,6,4.3,836,7.3,58.5,65,68,8.6,2.77,0,1,1.4,47.1,32,43,15.8,83,59.7,6,-0.51,14,,,,,48.7,54.7,67.0,,37.8,,,73.9,,,2,2,85,27.7,30.2,47.9,15.7,13,2,1,0,0,3,3.5,307,4.5,61.7,47,53,16.1,3.32,1,8,14.0,50.9,27,28,6.9,56,40.3,2,0.15,21,,,,,70.2,79.8,76.3,,79.9,,,57.3,,,1,1,60,44.6,7.1,87.8,3.6,2,1,0,4,1,3,5.0,570,10.8,0,85.7,7,7,-3.4,2.23,0,0,0.0,85.7,6,2,0.0,7,5.0,0,-0.12,1,,,,,64.6,66.6,69.1,,66.3,,,,,,0,0,7,42.9,0.0,91.1,0.0,0,0,0,0,0,0,0.0,41,5.9,6.24
Jack Plummer,83543,QB,PURDUE,3,-2.04,0,136,273,72.9,96,99,9.5,2.79,0,8,7.5,65.7,65,30,7.1,110,80.9,5,0.23,40,,,,,40.1,75.5,81.1,,78.2,,,50.5,,,0,2,117,49.1,10.0,107.6,2.7,3,7,1,2,8,6,5.1,766,7.7,78.8,80,83,5.6,2.33,0,4,4.5,71.1,59,21,6.3,89,65.4,4,0.09,27,,,,,54.2,68.4,80.5,,71.2,,,47.0,,,0,2,95,43.8,14.3,88.7,3.4,3,2,1,2,2,4,4.2,585,7.0,75.6,41,42,9.5,2.98,0,4,9.1,69.0,29,9,6.5,47,34.6,2,0.47,21,,,,,36.6,81.4,75.5,,82.0,,,60.4,,,0,0,49,61.7,0.0,134.2,0.0,0,5,0,1,6,2,4.1,353,8.4,0,96.0,25,26,-3.1,1.54,0,0,0.0,88.5,23,0,4.2,26,19.1,1,0.18,8,,,,,67.9,67.7,73.4,,67.3,,,,,,0,0,27,53.8,,94.2,0.0,0,0,0,1,0,0,0.0,172,6.6,1.35
Dustin Crum,60418,QB,KENT STATE,4,1.52,0,134,201,77.2,92,93,14.2,2.9,1,8,7.4,68.8,64,27,9.9,112,83.6,7,0.73,51,,,,,65.0,86.7,83.3,,79.3,,,78.4,,,0,2,132,61.6,18.5,133.1,4.5,5,14,0,0,10,5,3.8,1045,11.2,81.0,42,43,6.7,2.62,1,3,6.3,72.1,31,12,8.8,51,38.1,3,0.24,20,,,,,40.5,80.0,81.8,,64.9,,,79.6,,,0,1,59,51.0,16.7,115.0,3.9,2,6,0,0,4,3,5.1,325,7.6,80.6,72,72,13.7,2.75,0,5,6.0,73.6,53,16,8.6,83,61.9,5,0.87,40,,,,,71.8,82.4,78.2,,81.4,,,64.2,,,0,1,96,66.3,18.8,144.3,3.6,3,8,0,0,8,3,3.1,858,11.9,0,95.5,22,22,-1.7,1.7,0,0,0.0,90.9,20,1,4.8,22,16.4,1,0.12,9,,,,,25.5,60.4,72.8,,60.1,,,,,,0,0,23,54.5,0.0,123.1,0.0,0,0,0,0,2,1,4.3,138,6.3,4.36
Aaron Allen,78494,QB,LA TECH,10,-11.41,0,133,208,65.2,89,97,9.6,2.95,1,2,2.0,53.6,52,44,10.3,108,81.2,6,-0.4,31,,,,,40.7,48.9,81.9,,46.5,,,60.0,,,3,8,115,39.8,13.6,46.1,5.6,6,5,0,4,4,10,8.7,465,4.8,72.0,82,89,5.5,2.71,2,1,1.1,62.9,56,32,5.1,97,72.9,3,-0.09,30,,,,,55.4,62.1,81.6,,60.7,,,60.0,,,1,3,101,46.4,9.4,73.2,3.1,3,5,0,4,3,3,3.0,459,5.2,66.7,30,33,11.2,2.68,1,1,2.8,51.5,17,15,15.0,36,27.1,3,-1.03,7,,,,,31.3,29.9,74.7,,30.0,,,,,,2,5,39,25.0,20.0,33.6,8.3,3,0,0,0,1,7,17.9,143,4.3,0,91.3,23,25,-2.9,1.6,2,0,0.0,84.0,21,3,0.0,25,18.8,0,-0.11,6,,,,,67.7,63.4,73.1,,63.0,,,,,,0,0,25,44.0,0.0,89.5,0.0,0,0,0,0,0,0,0.0,137,5.5,-0.83
Tyler Vitt,83566,QB,TEXAS ST,7,-7.42,0,133,314,71.4,91,102,11.3,2.95,1,5,4.3,55.9,57,57,12.3,114,85.7,8,-0.14,31,,,,,62.8,66.6,58.8,,60.9,60.0,,73.1,,,2,6,127,40.4,14.0,84.1,7.0,8,4,0,8,8,9,7.1,828,8.1,81.3,64,70,6.9,2.84,1,1,1.3,64.3,45,32,13.5,76,57.1,7,-0.14,18,,,,,76.5,73.0,53.7,,65.8,,,74.8,,,0,3,84,42.1,9.4,82.6,3.9,3,3,0,5,3,4,4.8,513,7.3,67.4,46,51,11.2,2.74,0,4,7.1,56.9,29,26,6.5,57,42.9,2,-0.09,18,,,,,42.3,55.9,76.5,,56.9,60.0,,56.7,,,2,3,62,40.4,19.2,98.5,8.8,5,1,0,3,6,5,8.1,420,8.2,0,94.7,19,19,-3.6,1.84,0,0,0.0,89.5,17,1,5.6,19,14.3,1,0.01,5,,,,,67.0,67.1,72.2,,66.7,,,,,,0,0,19,47.4,0.0,107.2,0.0,0,0,0,0,1,0,0.0,105,5.5,0.91
Tommy DeVito,60545,QB,SYRACUSE,4,8.01,0,130,304,61.5,65,76,16.8,2.92,0,8,10.0,42.1,32,46,20.0,109,83.8,8,-0.34,24,,,,,74.4,75.8,81.6,,78.1,,,58.4,,,0,1,114,28.4,43.5,77.3,18.3,20,13,0,11,4,2,1.8,512,6.7,63.0,54,61,13.1,2.83,0,4,6.3,47.5,29,33,14.7,86,66.2,5,-0.4,18,,,,,73.9,64.6,81.0,,64.8,,,58.8,,,0,1,89,29.1,45.5,61.5,17.4,15,10,0,7,1,2,2.2,310,5.1,75.0,32,36,10.5,2.49,0,4,10.5,55.6,20,13,16.7,44,33.8,4,-0.27,11,,,,,69.4,85.3,75.3,,86.3,,,58.3,,,0,1,46,29.5,38.5,98.0,11.4,5,3,0,4,3,1,2.2,289,8.0,0,85.7,21,21,-2.4,1.67,0,0,0.0,81.0,17,0,5.6,21,16.2,1,-0.43,5,,,,,67.2,56.9,72.5,,56.6,,,,,,0,1,21,33.3,,64.1,0.0,0,0,0,0,0,1,4.8,87,4.1,2.95
JT Daniels,83578,QB,GEORGIA,4,-5.52,0,128,173,75.5,94,103,15.3,2.63,4,10,9.2,63.1,65,28,8.5,112,87.5,6,0.43,46,,,,,56.5,86.3,82.4,,85.4,,,58.2,,,2,2,119,48.2,32.1,125.2,8.0,9,0,0,3,10,6,5.0,1143,11.1,78.2,87,92,13.0,2.41,2,7,7.3,68.5,63,22,7.4,98,76.6,5,0.49,39,,,,,54.3,90.5,82.0,,90.3,,,58.2,,,2,1,103,49.0,27.3,131.4,6.1,6,0,0,1,9,4,3.9,975,10.6,78.3,23,27,11.8,2.64,2,3,10.0,63.0,17,6,5.6,30,23.4,1,-0.14,9,,,,,68.5,59.7,74.1,,59.4,,,,,,0,1,33,36.7,50.0,91.0,10.0,3,0,0,2,1,2,6.1,256,9.5,0,93.8,16,16,-2.5,1.34,0,0,0.0,93.8,15,0,0.0,16,12.5,0,-0.26,2,,,,,66.7,69.8,71.8,,69.4,,,,,,0,0,17,31.3,,89.6,0.0,0,0,0,0,0,0,0.0,88,5.5,-1.12
DJ Uiagalelei,122162,QB,CLEMSON,9,1.45,0,124,140,71.9,89,99,9.6,2.52,1,5,4.8,61.6,61,26,4.7,104,83.9,3,0.25,37,,,,,32.6,71.1,81.8,,78.3,,,46.9,,,1,0,109,46.2,11.5,104.2,2.9,3,2,2,6,5,0,0.0,806,8.1,75.9,83,92,6.6,2.26,1,3,3.1,65.2,60,20,4.8,95,76.6,3,0.18,33,,,,,30.3,68.6,81.6,,75.7,,,47.5,,,1,0,99,46.3,10.0,96.4,2.1,2,1,2,5,3,0,0.0,643,7.0,79.2,24,27,10.2,2.73,0,2,7.1,66.7,18,6,5.3,29,23.4,1,0.42,9,,,,,68.2,72.9,73.7,,74.1,,,57.3,,,0,0,30,44.8,16.7,124.2,3.4,1,1,0,3,2,0,0.0,271,10.0,0,100.0,18,20,-3.6,1.59,0,0,0.0,85.0,17,0,5.6,20,16.1,1,0.18,5,,,,,67.1,64.4,72.4,,64.1,,,,,,0,0,20,45.0,,89.2,0.0,0,0,0,2,0,0,0.0,108,5.4,3.05
Jason Shelley,60581,QB,UTAH ST,4,-12.34,0,123,329,62.3,77,83,12.5,2.92,1,2,2.3,45.8,38,41,20.8,106,86.2,10,-0.29,22,,,,,58.6,57.5,57.3,,59.0,,,55.5,,,0,2,112,26.4,26.8,56.5,10.4,11,12,1,4,2,4,3.6,364,4.4,68.5,73,77,8.5,2.6,1,2,2.5,53.2,41,30,18.0,94,76.4,9,-0.39,16,,,,,56.9,57.1,55.6,,59.0,,,54.7,,,0,2,98,24.5,30.0,61.2,9.6,9,8,1,2,2,4,4.1,312,4.1,65.0,20,22,14.2,2.93,0,0,0.0,40.9,9,12,30.8,29,23.6,4,-0.2,7,,,,,68.3,62.7,73.9,,62.2,,,60.7,,,0,0,31,27.6,16.7,55.7,6.9,2,4,0,2,0,0,0.0,103,4.7,0,93.8,16,16,-3.4,1.18,0,0,0.0,75.0,12,1,20.0,17,13.8,3,-0.69,1,,,,,66.7,64.7,71.8,,64.4,,,,,,0,0,17,17.6,0.0,77.9,0.0,0,0,0,0,0,0,0.0,51,3.2,0.63
Devin Leary,77628,QB,NC STATE,4,-5.31,0,122,248,67.8,90,97,14.4,2.72,1,14,13.2,57.7,56,42,8.2,109,89.3,5,0.26,38,,,,,41.7,79.7,82.2,,80.2,54.3,,59.6,,,2,2,120,46.8,16.7,105.3,6.4,7,5,0,4,8,5,4.2,842,8.7,71.4,84,92,13.1,2.68,3,14,13.9,60.9,56,40,6.7,103,84.4,4,0.24,35,,,,,40.3,79.5,82.1,,80.7,54.3,,57.5,,,2,1,113,45.6,15.0,105.3,5.8,6,5,0,3,6,5,4.4,779,8.5,64.7,17,18,9.4,2.19,0,0,0.0,55.6,10,5,9.1,19,15.6,1,-0.02,6,,,,,67.1,66.1,72.4,,63.5,,,63.2,,,0,1,20,42.1,20.0,88.0,5.3,1,0,0,1,2,0,0.0,111,6.2,0,90.9,11,13,-2.6,1.6,2,0,0.0,76.9,10,3,0.0,13,10.7,0,-0.32,3,,,,,66.0,60.6,71.0,,60.3,,,,,,0,0,13,30.8,0.0,81.6,0.0,0,0,0,0,0,0,0.0,48,3.7,-2.3
Carson Baker,83548,QB,S DIEGO ST,6,-1.59,0,118,284,68.0,75,87,11.4,3.13,3,4,4.4,52.9,46,38,9.8,101,85.6,5,-0.22,30,,,,,55.2,57.6,83.1,,54.4,,,61.2,,,2,3,105,35.6,23.7,69.1,8.9,9,4,1,6,3,4,3.8,539,6.2,71.0,69,77,8.0,2.66,2,2,2.6,57.1,44,26,10.2,86,72.9,5,-0.3,21,,,,,52.7,59.7,82.8,,56.8,,,60.5,,,2,3,87,34.9,23.1,58.4,7.0,6,2,1,3,1,2,2.3,380,4.9,73.9,23,27,11.2,3.48,1,2,6.7,55.6,15,13,11.8,32,27.1,2,0.09,14,,,,,68.6,57.4,74.3,,56.3,,,62.0,,,0,0,35,40.6,23.1,109.6,9.4,3,2,0,3,2,2,5.7,237,8.8,0,88.2,17,17,-3.0,1.39,0,0,0.0,76.5,13,1,13.3,17,14.4,2,-0.04,5,,,,,66.7,66.4,71.8,,66.0,,,,,,0,0,17,41.2,0.0,84.9,0.0,0,0,0,0,0,0,0.0,78,4.6,3.84
Dylan Morris,100570,QB,WASHINGTON,4,-20.24,0,118,340,73.1,93,100,11.5,3.12,4,5,4.8,60.0,60,39,11.8,109,92.4,8,0.27,38,,,,,74.9,82.6,41.9,,83.2,,,65.9,,,1,3,114,46.8,2.6,88.6,0.9,1,8,0,2,4,2,1.8,857,8.6,80.3,66,71,8.8,2.94,4,1,1.4,67.6,48,25,9.4,79,66.9,5,0.32,30,,,,,74.4,78.0,36.8,,78.1,,,67.2,,,0,3,82,51.9,4.0,90.6,1.3,1,7,0,1,3,2,2.4,609,8.6,61.1,36,38,12.9,3.13,0,4,10.0,47.4,18,14,18.2,39,33.1,4,0.08,10,,,,,69.1,79.1,74.9,,79.4,,,57.8,,,1,0,41,35.9,0.0,82.0,0.0,0,1,0,1,1,0,0.0,289,7.6,0,77.8,9,9,-3.0,1.64,0,0,0.0,66.7,6,0,14.3,9,7.6,1,-0.1,2,,,,,65.1,57.6,69.8,,57.4,,,,,,0,0,9,44.4,,76.6,0.0,0,0,0,0,0,0,0.0,41,4.6,-0.97
Grant Gunnell,98367,QB,ARIZONA,4,-7.21,0,117,109,76.1,71,81,7.6,3.02,3,4,4.8,65.4,53,42,1.9,102,87.2,1,-0.02,31,,,,,22.1,54.4,53.0,,51.3,,,64.6,,,1,2,107,41.2,21.4,96.5,8.8,9,11,0,6,5,6,5.6,575,7.1,80.0,70,80,6.2,3.0,2,4,4.9,68.8,55,39,1.8,100,85.5,1,0.02,31,,,,,18.3,53.9,52.6,,49.9,,,66.3,,,1,2,104,43.0,23.1,100.4,9.0,9,10,0,7,5,7,6.7,588,7.4,75.0,12,13,5.6,1.63,1,0,0.0,61.5,8,3,11.1,17,14.5,1,-0.36,2,,,,,66.8,57.7,72.0,,59.6,,,57.3,,,0,0,18,23.5,0.0,91.5,0.0,0,1,0,0,1,0,0.0,34,2.6,0,100.0,11,12,-3.0,1.31,0,0,0.0,83.3,10,0,9.1,15,12.8,1,-0.14,2,,,,,21.3,55.6,71.4,,55.3,,,,,,0,0,15,33.3,,110.8,0.0,0,0,0,1,1,1,6.7,47,3.9,-4.73
Vontravious Hall,83526,QB,NEW MEXICO,4,10.51,0,117,241,54.9,71,79,13.6,2.88,0,4,4.8,43.0,34,45,12.8,94,80.3,5,-0.36,25,,,,,59.9,60.2,81.4,,55.8,51.6,,65.9,,,5,2,98,34.0,22.2,50.7,10.6,10,5,0,3,0,4,4.1,442,5.6,60.5,76,83,9.3,2.56,0,4,4.6,50.6,42,39,8.7,98,83.8,4,-0.48,23,,,,,60.3,63.6,81.5,,59.8,51.6,,65.9,,,5,3,102,33.7,23.1,49.1,9.2,9,5,0,2,0,3,2.9,396,4.8,70.6,17,18,10.9,3.08,0,0,0.0,61.1,11,7,8.3,19,16.2,1,0.05,7,,,,66.7,67.3,59.2,72.4,,49.7,92.3,,,,,0,0,19,42.1,14.3,81.0,5.3,1,0,0,1,0,1,5.3,121,6.7,0,86.4,22,22,-3.5,1.69,0,0,0.0,86.4,19,1,0.0,23,19.7,0,-0.56,5,,,,66.7,67.7,73.5,73.0,,63.5,92.3,,,,,0,1,23,39.1,0.0,61.9,0.0,0,0,0,0,0,0,0.0,75,3.4,1.95
Daniel Richardson,97103,QB,C MICHIGAN,4,-4.1,0,114,134,67.5,83,89,11.8,2.73,4,3,3.1,59.6,53,27,5.4,100,87.7,3,-0.06,27,,,,,54.4,63.5,81.4,,64.8,,,50.5,,,0,2,107,40.0,22.2,83.5,6.0,6,5,1,1,3,4,3.7,638,7.2,73.2,71,78,8.3,2.52,4,2,2.5,64.1,50,16,3.8,85,74.6,2,0.07,25,,,,,72.5,66.7,80.9,,64.4,,,64.0,,,0,1,88,42.4,18.8,95.5,3.5,3,4,1,2,3,2,2.3,608,7.8,68.0,25,25,13.2,2.83,0,1,3.4,60.0,15,12,11.8,29,25.4,2,-0.26,6,,,,,28.3,57.9,74.1,,65.8,,,43.2,,,0,1,33,41.4,25.0,76.1,10.3,3,1,0,0,1,2,6.1,164,6.6,0,100.0,13,14,-4.2,1.69,0,0,0.0,85.7,12,1,7.7,14,12.3,1,0.29,4,,,,,66.2,67.3,71.2,,66.9,,,,,,0,0,14,57.1,0.0,130.4,0.0,0,0,0,1,1,0,0.0,134,9.6,-1.23
Lindell Stone,62774,QB,VIRGINIA,4,-19.79,0,110,335,63.3,90,91,9.1,2.65,0,3,3.0,54.9,50,17,12.3,98,89.1,7,-0.11,29,,,,,73.7,43.2,81.4,,43.8,,,50.4,,,0,3,108,39.8,5.9,68.1,1.0,1,6,0,1,4,7,6.5,421,4.6,66.7,96,97,7.7,2.49,0,3,2.9,59.8,58,16,9.4,105,95.5,6,-0.17,29,,,,66.7,73.9,43.1,81.5,,43.4,60.8,,50.4,,,0,3,114,39.0,6.3,67.9,1.0,1,6,0,1,3,7,6.1,432,4.5,60.0,5,5,9.2,2.98,0,0,0.0,40.0,2,1,33.3,5,4.5,1,-0.21,2,,,,,64.2,66.5,68.6,,66.2,,,,,,0,0,6,40.0,0.0,89.2,0.0,0,0,0,0,1,0,0.0,17,3.4,0,90.9,11,11,-3.0,1.41,0,0,0.0,90.9,10,0,0.0,12,10.9,0,-0.69,2,,,,66.7,66.3,62.4,71.0,,62.1,60.8,,,,,0,0,12,33.3,,79.2,0.0,0,0,0,0,0,0,0.0,28,2.5,-1.05
