player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_epa,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_positive_epa_percent,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_epa,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_positive_epa_percent,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Riley Neal,35543,QB,BALL ST,11,2.68,2.55,3.35,4.64,425,117,73.0,189,194,4.8,1.85,5,3,1.5,64.9,126,35,8.7,197,46.4,12,-0.18,45,,,,,50.9,54.2,81.5,,54.0,,,,,,0,0,205,43.1,8.6,84.2,1.5,3,0,0,0,5,8,3.9,903,4.7,61.6,177,197,12.6,3.4,1,12,5.7,51.8,102,83,6.4,228,53.6,7,0.04,67,,,,,64.5,72.9,82.3,,70.7,,,67.3,,,1,6,240,39.0,10.8,80.2,3.9,9,22,0,18,11,18,7.5,1374,7.0
Jake Browning,46401,QB,WASHINGTON,12,2.66,2.44,3.43,5.02,425,340,77.1,223,235,6.9,1.84,8,6,2.5,67.2,158,46,8.1,242,56.9,14,0.0,85,,,,,75.5,76.6,82.5,,75.3,,,,,,1,5,249,47.9,15.2,93.6,2.9,7,0,0,3,10,7,2.8,1704,7.3,70.8,120,134,14.2,3.75,1,14,10.0,56.0,75,90,11.8,183,43.1,10,-0.05,65,,,,,48.8,84.0,81.2,,80.8,,,71.5,,,0,5,190,42.1,26.7,87.0,13.1,24,25,0,13,6,11,5.8,1251,9.3
Greg Ward,12258,QB,HOUSTON,14,2.81,2.37,3.93,5.19,423,182,84.9,192,200,2.4,1.55,7,3,1.5,77.0,154,17,5.5,201,47.5,9,0.17,63,,,,,74.6,76.0,81.5,,74.3,,,64.3,,,0,2,202,55.2,0.0,104.6,0.0,0,1,0,1,10,4,2.0,1240,6.2,65.0,137,147,16.0,3.94,0,10,6.4,53.7,79,96,11.2,222,52.5,10,0.3,88,,,,,64.1,78.8,82.1,,70.3,,,79.8,,,1,4,232,49.5,25.0,96.8,10.8,24,51,0,9,7,11,4.7,1601,10.9
Phillip Ely,19653,QB,TOLEDO,12,2.31,2.22,3.18,4.78,422,316,75.8,256,264,6.8,1.79,6,13,4.8,64.0,169,38,12.9,265,62.8,25,0.26,104,,,,,66.2,88.3,83.0,,86.3,,,,,,1,4,274,51.7,2.6,96.5,0.4,1,0,0,1,15,7,2.6,1801,6.8,53.8,130,138,16.5,3.19,1,21,14.2,40.6,56,54,20.0,157,37.2,14,-0.08,45,,,,,23.4,66.0,80.6,,69.7,,,41.9,,,1,6,167,33.8,13.0,70.0,4.5,7,12,0,6,7,14,8.4,1168,8.5
Christian Hackenberg,10685,QB,PENN STATE,13,2.55,2.32,3.14,5.51,420,266,66.2,234,241,5.9,1.8,6,5,2.0,58.1,140,62,9.7,250,59.5,15,-0.04,63,,,,,75.7,59.7,82.7,,59.2,,,,,,1,5,258,42.4,14.5,84.8,3.6,9,0,0,0,11,6,2.3,1606,6.7,59.3,108,121,16.6,3.65,2,7,5.5,43.0,52,106,18.8,170,40.5,12,-0.26,41,,,,,48.4,64.0,81.0,,63.4,,,61.2,,,1,1,183,32.4,26.4,79.8,16.5,28,21,0,10,5,6,3.3,917,7.6
Chase Litton,34874,QB,MARSHALL,11,2.51,2.34,3.48,4.93,419,214,69.5,226,233,7.8,1.75,2,15,6.2,62.2,145,41,7.6,235,56.1,12,0.06,74,,,,,64.8,73.2,82.4,,72.1,,,,,,0,5,245,48.5,4.9,91.5,0.9,2,0,0,5,14,11,4.5,1481,6.4,63.9,144,150,12.9,3.48,1,6,3.8,56.7,85,76,7.6,184,43.9,7,0.02,62,,,,,36.8,71.3,81.2,,76.4,,,42.3,,,0,3,192,41.8,19.7,92.2,8.2,15,19,0,5,9,8,4.2,1125,7.5
Tyler Jones,46534,QB,TEXAS ST,12,2.56,2.44,3.27,4.18,418,314,82.1,212,221,4.8,1.79,3,2,0.9,70.1,155,40,10.9,224,53.6,19,0.06,69,,,,,64.3,70.3,82.1,,69.3,,,,,,1,3,230,49.1,7.5,92.1,1.3,3,0,0,5,7,11,4.8,1417,6.4,62.9,132,159,13.7,3.44,1,6,3.5,42.1,67,90,19.3,194,46.4,16,-0.19,53,,,,,50.9,58.0,81.5,,61.9,,,44.4,,,4,7,205,32.5,17.8,59.6,8.2,16,19,0,22,6,9,4.4,1073,6.7
Brad Kaaya,11970,QB,MIAMI FL,12,2.51,2.48,2.78,4.57,409,220,78.5,200,204,6.1,1.9,4,7,3.3,74.5,152,42,3.2,206,50.4,5,0.38,86,,,,,74.9,91.4,81.8,,90.8,,,,,,0,3,217,61.2,4.8,108.3,1.0,2,0,0,0,9,4,1.8,1741,8.5,59.6,166,186,14.5,3.13,2,13,6.7,46.2,86,96,13.1,203,49.6,13,-0.04,57,,,,,31.7,64.2,81.7,,65.4,,,40.8,,,5,2,212,35.0,14.6,82.3,6.9,14,3,0,13,7,12,5.7,1501,8.1
Sefo Liufau,12064,QB,COLORADO,11,2.95,2.66,3.72,5.23,407,143,80.5,164,169,5.2,1.87,3,4,2.3,71.6,121,30,8.3,169,41.5,11,0.17,57,,,,,74.0,67.4,80.8,,66.6,,,,,,1,2,174,55.6,0.0,91.2,0.0,0,0,0,1,4,3,1.7,1073,6.3,66.7,144,176,11.9,3.74,0,13,7.1,52.3,92,129,4.2,237,58.2,4,-0.23,64,,,,,65.1,74.6,82.4,,78.7,,,52.6,,,6,4,246,35.9,19.4,77.6,10.5,25,36,0,26,5,2,0.8,1350,7.7
Brandon Allen,10835,QB,ARKANSAS,13,2.95,2.82,3.66,4.82,405,111,77.5,111,114,3.6,1.75,2,2,1.7,73.7,84,20,2.3,114,28.1,2,0.36,47,,,,,72.4,69.8,79.0,,69.0,,,,,,1,1,116,53.5,0.0,118.5,0.0,0,0,0,0,9,4,3.4,885,7.8,72.4,232,256,12.3,3.41,3,22,8.4,62.5,160,116,4.8,291,71.9,8,0.38,129,,,,,47.0,91.4,83.4,,91.7,,,49.8,,,4,7,299,52.6,12.9,111.5,5.2,15,20,0,17,21,12,4.0,2542,9.9
Marquise Williams,11419,QB,N CAROLINA,14,2.72,2.51,3.71,4.72,402,245,74.3,171,174,4.8,1.66,3,3,1.7,67.2,117,20,7.9,176,43.8,10,0.06,63,,,,,74.2,64.8,81.0,,64.2,,,,,,0,4,183,46.6,10.0,87.3,1.1,2,0,0,0,6,5,2.7,1140,6.6,65.1,166,182,15.5,3.55,1,15,7.6,56.0,102,122,5.6,226,56.2,6,0.28,92,,,,,43.5,87.6,82.3,,80.8,,,82.9,,,7,5,242,46.5,12.3,114.6,6.6,15,29,0,8,18,10,4.1,1933,10.6
Joel Stave,10985,QB,WISCONSIN,13,2.53,2.45,2.98,5.23,400,349,72.0,200,204,8.5,2.02,4,7,3.3,63.2,129,47,10.4,209,52.3,15,0.04,79,,,,,55.4,77.5,81.8,,76.2,,,,,,0,4,217,51.7,10.6,85.7,2.4,5,0,0,0,7,8,3.7,1355,6.6,69.0,155,166,11.4,3.08,1,13,7.3,57.8,96,87,10.3,191,47.8,11,-0.19,71,,,,,50.1,81.1,81.5,,79.6,,,64.0,,,6,7,202,43.5,20.7,74.4,9.4,18,7,0,4,4,13,6.4,1343,8.1
Joshua Dobbs,11890,QB,TENNESSEE,13,2.77,2.51,3.04,5.74,396,307,79.4,170,178,2.1,1.76,6,1,0.6,71.3,127,21,5.9,180,45.5,8,0.0,61,,,,,74.2,64.5,81.0,,63.8,,,,,,2,2,183,49.4,9.5,91.9,1.1,2,0,0,0,6,3,1.6,1016,5.7,59.5,148,169,14.7,3.62,2,11,6.3,47.3,80,102,9.1,216,54.5,8,0.06,71,,,,,56.1,63.5,33.5,,62.0,,,66.3,,,2,3,225,38.4,17.6,83.8,8.3,18,29,0,17,9,16,7.1,1296,7.7
Blake Kemp,22575,QB,E CAROLINA,11,2.2,2.14,2.87,5.55,393,156,78.0,268,273,6.6,1.74,1,12,4.3,72.2,197,40,5.7,276,70.2,12,0.21,97,,,,,64.5,86.4,83.1,,84.5,,,,,,2,6,283,50.4,7.5,101.0,1.1,3,0,0,2,14,10,3.5,2023,7.4,73.7,95,105,8.3,3.27,0,2,1.8,60.0,63,42,10.0,117,29.8,7,-0.13,39,,,,,55.1,65.3,79.2,,65.8,,,54.4,,,2,4,122,44.4,19.0,66.8,6.8,8,4,0,8,2,7,5.7,611,5.8
Garrett Smith,46568,QB,LA MONROE,10,2.46,2.21,3.65,4.23,393,209,73.7,228,240,4.7,1.85,10,5,2.0,63.8,153,54,8.9,243,61.8,15,-0.07,64,,,,,55.0,68.4,82.5,,67.5,,,,,,2,7,248,43.6,5.6,74.8,1.2,3,0,0,0,7,9,3.6,1267,5.3,54.0,87,94,16.0,3.53,0,11,11.2,39.4,37,75,21.3,147,37.4,10,-0.19,40,,,,,43.5,67.4,80.1,,68.1,,,59.3,,,1,4,152,34.0,34.7,86.4,17.7,26,27,0,6,10,9,5.9,763,8.1
Bryant Shirreffs,46413,QB,UCONN,12,2.9,2.4,3.5,4.52,391,146,77.7,148,153,3.9,1.72,4,3,1.9,65.4,100,42,13.0,162,41.4,15,-0.13,46,,,,,60.0,60.4,80.6,,60.0,,,,,,1,4,168,44.4,21.4,82.4,5.6,9,0,0,0,5,7,4.2,948,6.2,67.5,120,128,12.4,3.74,0,7,5.1,54.7,70,98,13.6,229,58.6,11,-0.03,71,,,,,32.1,56.3,24.5,,56.2,,,60.2,,,2,4,238,42.4,26.5,82.2,11.4,26,75,0,6,4,15,6.3,1141,8.9
DeShone Kizer,11807,QB,NOTRE DAME,13,2.67,2.35,3.58,5.33,389,258,74.1,197,201,5.3,1.68,3,3,1.4,68.2,137,22,6.2,206,53.0,9,0.12,76,,,,,74.9,72.5,81.8,,71.4,,,,,,0,5,216,50.5,22.7,94.0,2.4,5,0,0,1,10,8,3.7,1392,6.9,66.1,124,132,17.1,3.77,0,14,9.7,53.8,71,78,13.4,183,47.0,11,0.19,65,,,,,28.5,75.3,81.3,,78.0,,,55.2,,,0,5,197,43.7,26.9,102.7,11.5,21,30,0,8,10,11,5.6,1466,11.1
Driphus Jackson,19062,QB,RICE,12,2.89,2.55,3.71,5.18,386,275,75.5,151,155,6.2,1.87,2,2,1.3,63.9,99,23,13.2,157,40.7,15,0.06,50,,,,,73.7,71.3,80.4,,70.4,,,,,,0,1,162,47.8,8.7,86.5,1.3,2,0,0,2,5,1,0.6,862,5.6,63.6,151,162,16.4,3.59,0,11,6.5,52.5,85,93,11.5,229,59.3,11,0.18,79,,,,,27.4,79.5,82.3,,75.4,,,72.6,,,0,6,239,43.7,34.4,95.3,14.0,32,35,0,11,13,12,5.0,1483,9.2
Cody Clements,17292,QB,S ALABAMA,12,2.54,2.25,3.63,4.51,385,288,72.0,207,214,6.6,1.84,4,4,1.8,57.0,122,49,18.1,218,56.6,27,-0.15,60,,,,,63.7,63.0,82.0,,62.4,,,,,,1,6,224,40.4,8.2,72.4,1.8,4,0,0,2,7,9,4.0,1212,5.7,52.4,105,112,20.8,3.45,0,16,13.1,43.8,49,74,10.9,167,43.4,6,-0.16,44,,,,,74.2,58.4,81.0,,54.5,,,65.8,,,2,9,181,34.1,25.7,62.7,11.4,19,36,0,5,6,15,8.3,1069,9.5
Brogan Roback,25079,QB,E MICHIGAN,12,2.72,2.54,3.88,5.65,381,160,83.8,185,189,3.5,1.67,2,5,2.6,75.7,143,26,7.7,191,50.1,12,0.13,62,,,,,62.2,71.0,81.4,,70.0,,,,,,0,1,198,50.3,7.7,99.5,1.0,2,0,0,2,7,8,4.0,1101,5.8,54.5,143,161,13.8,3.79,0,14,8.2,44.7,72,99,7.7,190,49.9,6,-0.1,59,,,,,62.2,58.6,81.5,,57.9,54.0,,63.6,,,3,10,200,37.4,13.1,63.7,6.8,13,16,0,15,9,16,8.0,1221,7.6
Patrick Towles,46478,QB,KENTUCKY,11,2.71,2.48,3.45,4.82,380,202,76.4,174,176,6.2,1.76,2,8,4.4,67.0,118,21,11.3,178,46.8,15,0.0,53,,,,,74.2,65.9,81.0,,65.2,,,,,,0,5,183,47.2,9.5,85.4,1.1,2,0,0,0,6,8,4.4,1179,6.7,60.2,133,151,15.2,3.54,0,10,6.0,43.0,65,92,18.8,202,53.2,15,-0.26,47,,,,,75.0,59.7,81.9,,58.0,,,63.2,,,2,9,221,32.7,27.2,46.5,12.4,25,26,0,16,3,12,5.4,971,6.4
Travis Wilson,12079,QB,UTAH,12,2.74,2.43,3.93,4.84,375,328,81.1,180,186,3.5,1.81,6,4,2.1,72.0,134,26,8.2,189,50.4,12,0.14,54,,,,,74.5,66.5,81.3,,65.7,,,,,,0,5,197,52.9,11.5,90.9,1.6,3,0,0,0,7,7,3.6,1226,6.6,60.2,113,131,13.3,3.69,1,8,5.6,46.6,61,95,10.3,186,49.6,7,-0.2,52,,,,,74.6,62.6,81.5,,58.4,,,68.2,,,4,5,202,33.9,23.2,68.1,11.8,22,33,0,13,6,4,2.0,875,6.7
Nick Stevens,46468,QB,COLO STATE,13,2.41,2.33,2.8,4.61,374,144,76.1,201,206,6.2,1.84,4,8,3.7,68.9,142,27,7.2,210,56.1,11,0.11,81,,,,,74.9,75.9,81.9,,74.7,,,,,,1,5,219,52.9,14.8,94.6,1.9,4,0,0,0,11,11,5.0,1354,6.6,56.9,130,143,16.0,3.13,0,11,7.2,49.0,70,70,5.4,164,43.9,4,0.1,60,,,,,64.8,69.9,80.8,,67.0,,,71.3,,,6,7,176,43.3,15.7,84.6,6.7,11,10,0,7,10,11,6.3,1331,9.3
Nathan Peterman,11926,QB,PITTSBURGH,13,2.86,2.6,3.49,4.85,373,268,80.7,135,139,4.7,1.8,2,2,1.4,73.4,102,20,6.4,142,38.1,7,0.03,49,,,,,54.9,68.0,80.0,,67.2,,,,,,1,2,147,49.3,15.0,98.5,2.1,3,0,0,1,7,5,3.4,818,5.9,66.5,158,178,13.7,3.51,0,22,12.0,52.8,94,109,10.5,231,61.9,11,0.1,91,,,,,42.4,77.0,58.9,,76.6,,,64.2,,,7,6,237,45.9,18.3,91.1,8.7,20,33,0,13,13,18,7.6,1482,8.3
Anu Solomon,46599,QB,ARIZONA,11,2.63,2.47,3.94,4.41,371,109,78.3,203,207,7.3,1.73,2,8,3.7,70.0,145,22,8.8,209,56.3,14,0.28,76,,,,,63.4,90.0,81.8,,88.2,,,,,,1,1,218,56.5,9.1,107.5,1.0,2,0,0,1,12,2,0.9,1476,7.1,60.4,111,128,16.4,3.8,0,14,10.3,46.9,60,90,10.4,162,43.7,7,0.08,52,,,,,32.5,82.1,80.7,,79.5,,,69.6,,,1,4,170,40.1,20.0,88.1,11.1,18,16,0,16,8,6,3.5,1203,9.4
Ryan Willis,60594,QB,KANSAS,10,2.43,2.25,2.88,4.53,365,198,68.8,218,233,8.3,1.79,10,5,2.1,56.2,131,58,12.7,246,67.4,19,-0.27,59,,,,,65.1,60.9,82.5,,60.4,,,,,,3,5,252,38.6,22.4,74.0,5.3,13,0,0,2,8,10,4.0,1261,5.4,61.3,62,81,14.1,3.75,2,7,8.2,38.3,31,73,18.4,119,32.6,7,-0.51,23,,,,,19.4,36.2,79.3,,34.9,,,55.4,,,3,5,126,28.6,24.7,34.9,15.1,18,20,0,14,1,14,11.1,438,5.4
Tyler Stewart,46474,QB,NEVADA,13,2.85,2.72,3.51,4.99,364,239,76.2,151,153,5.1,1.93,1,0,0.0,67.3,103,22,10.4,155,42.6,12,0.07,55,,,,,73.8,75.6,80.5,,74.4,,,,,,1,3,164,51.6,9.1,87.8,1.3,2,0,0,0,6,2,1.2,908,5.9,59.0,161,176,14.1,3.53,0,17,9.2,47.2,83,86,12.6,209,57.4,12,0.02,67,,,,,44.4,69.6,58.4,,67.6,,,69.4,,,3,4,218,40.7,23.3,78.4,9.6,20,13,0,12,9,11,5.0,1244,7.1
Chris Laviano,46398,QB,RUTGERS,12,2.76,2.52,3.03,5.05,363,278,77.1,175,177,4.9,1.85,0,3,1.6,69.5,123,49,8.9,183,50.4,12,-0.02,64,,,,,74.3,69.6,81.2,,68.7,,,,,,1,3,190,47.5,12.2,95.2,3.3,6,0,0,1,8,6,3.2,1154,6.5,60.6,109,133,13.3,3.69,1,6,4.3,48.1,64,100,3.0,180,49.6,2,-0.17,56,,,,,74.3,53.3,81.1,,55.8,,,51.9,,,1,9,188,41.7,17.0,67.9,9.4,17,30,0,22,8,10,5.3,1082,8.1
Brandon Silvers,46483,QB,TROY,11,2.17,2.1,3.03,4.09,349,318,81.5,222,234,5.0,1.66,6,7,2.8,70.1,164,23,9.4,236,67.6,17,0.24,88,,,,,64.9,77.4,82.5,,76.1,,,,,,4,2,248,50.4,8.7,110.9,0.8,2,0,0,2,17,6,2.4,1671,7.1,56.5,85,96,14.6,3.24,1,5,5.0,39.6,38,38,20.8,113,32.4,10,-0.32,23,,,,,54.5,52.3,79.0,,52.2,,,58.5,,,2,5,117,31.0,23.7,54.4,8.0,9,8,0,8,3,7,6.0,705,7.3
Quinton Flowers,46580,QB,USF,13,3.17,2.77,4.1,5.06,346,327,78.4,139,139,3.6,1.61,0,2,1.4,71.2,99,15,9.2,139,40.2,10,0.12,47,,,,,73.3,64.0,80.0,,63.4,,,,,,0,3,146,46.0,0.0,105.0,0.0,0,0,0,0,10,4,2.7,953,6.9,61.1,126,139,18.3,4.21,1,13,8.9,46.0,64,107,16.9,207,59.8,13,0.12,70,,,,,51.7,78.8,81.8,,72.4,,,75.5,,,1,5,216,38.2,18.7,94.5,9.7,20,48,0,11,12,13,6.0,1342,9.7
Kevin Hogan,10796,QB,STANFORD,14,2.8,2.62,3.59,4.73,344,300,89.4,123,125,4.1,1.83,1,3,2.3,84.8,106,14,3.6,126,36.6,4,0.74,62,,,,,72.9,84.6,79.5,,83.2,,,,,,0,1,130,67.5,7.1,146.6,0.8,1,0,0,1,15,3,2.3,1310,10.5,65.9,173,179,14.2,3.36,1,17,8.7,55.9,100,93,12.3,218,63.4,14,0.03,77,,,,,64.5,73.3,82.3,,73.5,54.0,,61.0,,,3,7,235,46.8,19.4,88.2,8.3,18,21,0,2,11,14,6.0,1519,8.5
Kenny Potter,46562,QB,S JOSE ST,11,2.97,2.65,3.56,4.78,340,285,84.1,145,147,3.2,1.86,2,2,1.3,77.6,114,26,6.6,151,44.4,8,0.27,55,,,,,73.5,82.2,80.2,,80.9,,,,,,0,4,155,55.6,15.4,100.6,2.6,4,0,0,0,7,3,1.9,1038,7.1,64.0,114,123,12.4,3.86,0,10,7.6,55.3,68,100,6.8,189,55.6,5,0.12,61,,,,,62.5,77.0,81.4,,71.5,,,73.9,,,0,3,199,41.3,28.0,91.9,14.8,28,38,0,9,8,6,3.0,952,7.7
Clayton Thorson,46501,QB,NWESTERN,13,2.84,2.64,3.46,4.9,338,256,70.1,147,156,5.9,1.99,7,5,3.2,57.1,89,32,13.6,160,47.3,14,-0.28,44,,,,,73.7,60.3,80.4,,59.8,,,,,,1,3,161,33.8,12.5,67.3,2.5,4,0,0,1,3,9,5.6,723,4.6,60.7,117,139,10.9,3.6,0,4,2.8,43.9,61,77,14.1,178,52.7,10,-0.13,54,,,,,35.3,50.1,81.1,,43.0,,,75.9,,,3,6,185,38.2,22.1,54.2,9.6,17,22,0,19,4,15,8.1,800,5.8
Thomas Woodson,26372,QB,AKRON,12,2.6,2.47,3.2,5.1,330,102,68.2,170,180,9.1,1.93,6,9,4.6,58.9,106,51,8.6,182,55.2,10,0.07,62,,,,,62.1,62.5,81.3,,61.9,,,,,,3,2,197,47.8,3.9,90.4,1.1,2,0,0,1,9,5,2.5,1175,6.5,54.7,106,127,17.2,3.42,1,14,10.5,43.3,55,71,5.2,148,44.8,3,-0.08,45,,,,,44.1,73.1,80.2,,72.3,,,62.5,,,2,9,155,35.8,11.3,60.2,5.4,8,13,0,18,7,11,7.1,1010,8.0
Gunner Kiel,24708,QB,CINCINNATI,10,2.44,2.38,3.49,5.2,329,138,82.1,151,156,5.5,1.78,3,4,2.4,73.1,114,18,8.1,156,47.4,10,0.3,63,,,,,73.9,84.3,80.6,,82.8,,,,,,0,3,169,55.1,0.0,112.0,0.0,0,0,0,2,11,3,1.8,1255,8.0,64.5,152,161,16.2,3.04,1,18,10.7,57.1,92,51,6.1,173,52.6,6,0.16,72,,,,,48.1,90.0,81.0,,89.3,,,53.6,,,5,8,181,49.7,15.7,84.8,4.6,8,4,0,3,8,10,5.5,1515,9.4
David Blough,46508,QB,PURDUE,10,2.62,2.43,3.85,5.03,326,273,74.4,164,170,4.7,1.82,5,1,0.6,67.1,114,32,6.6,171,52.5,8,-0.02,45,,,,,74.0,55.2,80.8,,55.0,,,,,,0,2,176,45.6,3.1,78.5,0.6,1,0,0,1,2,8,4.5,877,5.2,54.9,113,123,15.3,3.5,0,10,7.6,44.7,55,90,11.3,155,47.5,7,-0.41,34,,,,,59.7,54.0,80.5,,55.0,,,54.3,,,1,6,165,28.4,20.0,64.3,11.6,18,14,0,9,8,12,7.3,698,5.7
Kyle Allen,26152,QB,TEXAS A&M,10,2.77,2.62,3.69,4.61,319,312,73.6,140,144,5.7,1.81,4,6,4.1,62.5,90,22,12.6,146,45.8,13,0.0,39,,,,,58.3,74.1,48.6,,73.7,,,,,,0,2,149,41.8,9.1,104.5,1.4,2,0,0,0,12,2,1.3,978,6.8,58.1,129,141,15.0,3.58,0,11,7.5,49.6,70,85,6.7,173,54.2,5,-0.17,58,,,,,25.1,61.4,80.9,,58.9,,,69.0,,,0,5,180,41.6,23.5,77.0,11.6,20,12,0,12,5,14,7.8,1234,8.8
Joe Hubener,46389,QB,KANSAS ST,13,3.06,2.77,4.11,5.93,316,199,67.3,110,114,7.4,1.93,3,1,0.8,56.1,64,15,13.5,115,36.4,10,-0.17,34,,,,,72.6,63.3,79.1,,62.8,,,,,,0,2,121,44.3,6.7,75.6,0.9,1,0,0,1,5,2,1.7,531,4.7,49.7,153,162,18.3,3.7,0,17,9.6,42.0,68,63,10.5,201,63.6,8,-0.15,52,,,,,60.9,54.5,81.8,,55.3,,,54.9,,,2,8,217,34.3,30.2,58.6,9.5,19,20,0,7,4,19,8.8,1316,8.1
Lamar Jackson,46416,QB,LOUISVILLE,11,3.03,2.65,3.37,5.22,313,210,70.5,129,132,7.1,1.87,2,1,0.8,62.9,83,31,8.8,137,43.8,8,-0.01,39,,,,,73.1,58.4,79.7,,58.0,,,,,,1,4,138,45.3,16.1,77.3,3.6,5,0,0,0,4,7,5.1,802,6.1,55.1,107,117,19.5,3.94,2,7,5.7,44.4,52,105,11.9,176,56.2,7,0.0,61,,,,,47.9,71.1,81.0,,62.6,,,77.2,,,0,4,182,42.0,18.1,84.6,10.8,19,40,0,8,8,10,5.5,1037,8.9
Taylor Lamb,46422,QB,APP STATE,13,2.72,2.52,4.08,4.66,313,108,72.8,147,148,7.0,1.86,0,9,5.8,69.6,103,24,3.7,148,47.3,4,0.18,61,,,,,73.6,64.0,80.3,,63.4,,,,,,0,5,156,51.4,0.0,119.6,0.0,0,0,0,1,19,11,7.1,1207,8.2,64.0,114,133,16.1,3.5,1,12,8.3,50.4,67,55,8.2,165,52.7,6,0.02,58,,,,,61.2,75.4,80.9,,76.7,,,57.9,,,0,4,180,43.0,18.2,98.4,6.1,10,22,0,18,12,6,3.3,1176,8.8
Vernon Adams Jr.,20008,QB,OREGON,10,3.22,2.95,4.01,5.07,311,264,81.7,109,112,3.5,1.8,3,2,1.7,72.3,81,12,9.0,114,36.7,8,0.1,38,,,,,72.5,59.6,79.1,,59.2,,,,,,0,3,119,52.6,16.7,86.0,1.8,2,0,0,0,2,6,5.0,775,6.9,68.8,138,147,17.9,4.04,0,18,11.6,59.2,87,108,8.4,197,63.3,8,0.5,83,,,,,50.9,90.8,81.5,,89.4,,,74.4,,,1,3,205,51.8,21.3,134.6,11.7,23,27,0,8,24,7,3.4,1868,12.7
Brandon Harris,46538,QB,LSU,12,2.82,2.61,4.3,5.2,308,211,74.8,131,139,6.4,1.92,5,9,6.3,62.6,87,28,11.2,140,45.5,11,0.14,42,,,,,73.3,76.7,79.9,,75.5,,,,,,3,2,145,42.1,3.6,89.2,0.7,1,0,0,0,5,2,1.4,967,7.0,57.5,127,138,15.4,3.58,0,15,10.0,44.2,61,76,16.4,168,54.5,12,0.05,53,,,,,34.6,65.1,81.0,,61.3,,,72.5,,,5,5,181,39.3,19.7,79.2,8.9,15,15,0,6,8,13,7.2,1194,8.7
Treon Harris,27651,QB,FLORIDA,10,3.35,3.04,3.71,5.01,307,163,76.4,89,96,3.8,1.87,5,1,1.0,65.6,63,27,7.4,101,32.9,5,-0.02,28,,,,,72.0,65.4,34.0,,65.8,,,,,,1,0,103,48.5,18.5,85.2,5.0,5,0,0,1,0,2,1.9,655,6.8,57.5,106,142,16.8,4.08,3,7,4.8,39.4,56,127,8.2,206,67.1,5,-0.19,59,,,,,51.4,50.3,81.7,,44.6,,,66.7,,,3,6,213,35.0,19.7,68.4,12.1,25,39,0,30,9,13,6.1,1021,7.2
Drew Lock,39517,QB,MISSOURI,12,2.76,2.56,3.53,4.79,306,229,69.7,132,132,4.8,1.84,0,0,0.0,62.9,83,21,9.8,132,43.1,9,-0.2,28,,,,,73.1,52.5,79.7,,52.4,,,,,,0,2,139,40.2,0.0,71.0,0.0,0,0,0,0,1,5,3.6,644,4.9,43.0,121,133,16.0,3.46,2,12,8.8,34.6,46,96,11.5,174,56.9,6,-0.53,35,,,,,60.8,38.8,80.9,,37.5,,,60.1,,,1,6,179,27.6,24.0,41.1,13.2,23,18,0,9,3,14,7.8,687,5.2
Johnny McCrary,26439,QB,VANDERBILT,10,2.7,2.5,3.19,4.92,305,333,73.9,138,142,5.6,1.82,3,7,4.8,63.4,90,27,11.8,146,47.9,12,-0.06,42,,,,,73.4,55.4,80.1,,55.2,,,,,,1,4,150,43.8,14.8,74.6,2.7,4,0,0,0,3,9,6.0,831,5.9,60.6,109,124,11.3,3.52,3,4,3.1,44.4,55,88,16.7,158,51.8,11,-0.37,37,,,,,59.6,33.2,80.5,,31.7,,,58.1,,,4,8,165,36.7,17.0,43.0,9.5,15,19,0,8,3,15,9.1,678,5.5
